fdc_id,brand_owner,market_country,branded_food_category,brand_name,ingredients,serving_size,serving_size_unit,description,publication_date,Calcium(mg),Carbohydrate(g),Cholesterol(mg),Energy(kcal),Saturated fatty acids(g),Trans fatty acids(g),Fiber(g),Iron(mg),"Potassium, K",Protein(g),Sodium(mg),Total sugar(g),Total fat(g),Vitamin A,"Vitamin A, IU","Vitamin A, RAE","Vitamin C, total ascorbic acid",umap_2,umap_5,umap_10,umap_20
2672833,Mars Chocolate North America LLC,United States,"Chips, Pretzels & Snacks",COMBOS,"WHEAT FLOUR, VEGETABLE OIL (PALM KERNEL OIL, PALM OIL AND/OR HYDROGENATED PALM OIL), WHEY, MALTODEXTRIN, FOOD STARCH-MODIFIED, SALT, TOMATO, LESS THAN 1.5% - CORN FLOUR, LEAVENING (BAKING SODA, SODIUM ACID PYROPHOSPHATE), DEXTROSE, BAKERS & CHEDDAR CHEESE (MILK, CHEESE CULTURES, SALT, ENZYMES), BUTTERMILK, ARTIFICIAL AND NATURAL FLAVORS, ONION, SOY LECITHIN, SPICE, GARLIC, COLORING (INCLUDES YELLOW 5 LAKE, YELLOW 6 LAKE, RED 40 LAKE, BLUE 1 LAKE), LACTIC ACID, CITRIC ACID, WHEY PROTEIN, MALIC ACID, SUGAR, DISODIUM INOSINATE, DISODIUM GUANYLATE, HYDROLYZED SOY PROTEIN, PAPRIKA EXTRACT (COLOR).",28.0,GRM,"PIZZERIA PRETZEL, PIZZERIA",2023-11-16,71.0,67.86,0.0,464.0,10.71,0.0,3.6,1.29,,7.14,1107.0,14.29,17.86,64.0,,,,"[4.52426290512085, 12.144588470458984]","[5.163915157318115, 6.714714050292969, 4.053957939147949, 8.330950736999512, 6.238042831420898]","[5.6873459815979, 7.397350788116455, 5.217457294464111, 3.677938222885132, 4.379724025726318, 6.2802324295043945, 4.09970235824585, 7.711169242858887, 4.675027370452881, 8.109821319580078]","[9.97574520111084, 5.294004917144775, 5.303333282470703, 5.360042572021484, 4.898633003234863, 5.155816555023193, 5.198127269744873, 6.593809604644775, 6.094587326049805, 3.2155566215515137, 5.950819969177246, 5.435060501098633, 4.438974380493164, 4.5897016525268555, 4.946245193481445, 3.7296621799468994, 3.9362964630126953, 1.9317169189453125, 6.6403727531433105, 8.02626895904541]"
2576845,Mars Chocolate North America LLC,United States,"Chips, Pretzels & Snacks",COMBOS,"WHEAT FLOUR, VEGETABLE OIL (PALM KERNAL OIL, PALM OIL AND/OR HYDROGENATED PALM OIL), WHEY, MALTODEXTRIN, FOOD STARCH-MODIFIED, SALT, LESS THAN 1.5% - BUTTERMILK, CORN FLOUR, DEXTROSE, TOMATO, BAKING SODA, SODIUM DIACETATE, SODIUM ACID PYROPHOSPHATE, GARLIC, CAYENNE RED PEPPERS, SOY LECITHIN, YEAST EXTRACT, ONION, SPICE, MODIFIED CORN STARCH, SUGAR, ARTIFICIAL AND NATURAL FLAVORS, VINEGAR, PAPRIKA EXTRACT, ACETIC ACID.",28.0,GRM,"BUFFALO BLUE CHEESE PRETZEL, BUFFALO BLUE CHEESE",2023-06-29,71.0,67.86,0.0,464.0,10.71,0.0,3.6,1.29,,7.14,1286.0,14.29,16.07,,,,,"[0.5810839533805847, 13.387078285217285]","[5.452134609222412, 5.893666744232178, 5.106653213500977, 4.124802589416504, 6.469311714172363]","[4.998240947723389, 7.940303325653076, 5.431499481201172, 4.330251693725586, 3.338256359100342, 6.951077461242676, 3.630309581756592, 6.863280773162842, 4.409378528594971, 8.076775550842285]","[9.720356941223145, 5.177250385284424, 5.391505241394043, 5.320027828216553, 4.99613094329834, 5.0020270347595215, 5.239212989807129, 6.319644927978516, 6.210051536560059, 3.3792214393615723, 5.831847190856934, 4.124618053436279, 3.790609121322632, 4.862584114074707, 5.0522356033325195, 3.805428981781006, 4.116648197174072, 1.6025108098983765, 7.7624640464782715, 7.2013959884643555]"
2092162,Mars Chocolate North America LLC,United States,"Chips, Pretzels & Snacks",COMBOS,"WHEAT FLOUR, VEGETABLE OIL (PALM KERNEL OIL, PALM OIL AND/OR HYDROGENATED PALM OIL), WHEY, MALTODEXTRIN, FOOD STARCH-MODIFIED, SALT, LESS THAN 1.5% - CHEESE BLEND (BAKERS & CHEDDAR, PARMESAN, ROMANO [MILK, CULTURES, SALT, ENZYMES, ANNATTO COLOR]), CORN FLOUR, LEAVENING (BAKING SODA, SODIUM ACID PYROPHOSPHATE), DEXTROSE, SOY LECITHIN, YEAST EXTRACT, NATURAL FLAVOR, SKIM MILK, HYDROLYZED WHEAT GLUTEN, COLORING (YELLOW 5 LAKE, YELLOW 6 LAKE, BLUE 1 LAKE), LACTIC ACID, CITRIC ACID, LACTOSE, SODIUM CASEINATE.",28.0,g,"BAKED SNACKS PRETZEL, CHEDDAR CHEESE",2021-10-28,143.0,67.86,0.0,464.0,10.71,0.0,3.6,1.29,,7.14,1071.0,14.29,17.86,,357.0,,4.3,"[4.676876068115234, 12.131436347961426]","[5.132162094116211, 6.724959850311279, 3.985614061355591, 8.424766540527344, 6.230025768280029]","[5.685545921325684, 7.3649139404296875, 5.216360569000244, 3.60969614982605, 4.4125871658325195, 6.265861511230469, 4.085575580596924, 7.794552803039551, 4.673584938049316, 8.16200065612793]","[10.025354385375977, 5.311403751373291, 5.29315710067749, 5.348650932312012, 4.892049789428711, 5.134234428405762, 5.177875995635986, 6.60701847076416, 6.091373443603516, 3.2085089683532715, 5.956355571746826, 5.487125873565674, 4.459414482116699, 4.568777084350586, 4.955300331115723, 3.7372212409973145, 3.929995536804199, 1.9326179027557373, 6.614662170410156, 8.1362886428833]"
2576846,Mars Chocolate North America LLC,United States,"Chips, Pretzels & Snacks",COMBOS,"WHEAT FLOUR, VEGETABLE OIL (PALM KERNEL OIL, PALM OIL AND/OR HYDROGENATED PALM OIL), WHEY, MALTODEXTRIN, FOOD STARCH-MODIFIED, SALT, LESS THAN 1.5% - CHEESE BLEND (BAKERS & CHEDDAR, PARMESAN, ROMANO [MILK, CULTURES, SALT, ENZYMES, ANNATTO COLOR]), CORN FLOUR, LEAVENING (BAKING SODA, SODIUM ACID PYROPHOSPHATE), DEXTROSE, SOY LECITHIN, YEAST EXTRACT, NATURAL FLAVOR, SKIM MILK, HYDROLYZED WHEAT GLUTEN, COLORING (YELLOW 5 LAKE, YELLOW 6 LAKE, BLUE 1 LAKE), LACTIC ACID, CITRIC ACID, LACTOSE, SODIUM CASEINATE.",28.0,GRM,"CHEDDAR CHEESE PRETZEL, CHEDDAR CHEESE",2023-06-29,143.0,67.86,0.0,464.0,10.71,0.0,3.6,1.29,,7.14,1071.0,14.29,17.86,,,,,"[4.695079326629639, 12.143951416015625]","[5.137287139892578, 6.725021839141846, 3.9986393451690674, 8.413044929504395, 6.235236644744873]","[5.682934761047363, 7.367300987243652, 5.214041233062744, 3.612339735031128, 4.41068172454834, 6.268934726715088, 4.0847859382629395, 7.784524440765381, 4.672901630401611, 8.161154747009277]","[10.025609016418457, 5.311729907989502, 5.29396390914917, 5.349030017852783, 4.892207622528076, 5.133558750152588, 5.177390098571777, 6.60764217376709, 6.092248439788818, 3.209286689758301, 5.956207752227783, 5.484007835388184, 4.457723617553711, 4.569931507110596, 4.955394268035889, 3.7372143268585205, 3.9306387901306152, 1.9304701089859009, 6.617991924285889, 8.139056205749512]"
2576848,Mars Chocolate North America LLC,United States,"Chips, Pretzels & Snacks",COMBOS,"WHEAT FLOUR, VEGETABLE OIL (PALM KERNEL OIL, PALM OIL AND/OR HYDROGENATED PALM OIL), WHEY MALTODEXTRIN, FOOD STARCH-MODIFIED, SALT, TOMATO, LESS THAN 1.5% - CORN FLOUR, LEAVENING (BAKING SODA, SODIUM ACID PYROPHOSPHATE), DEXTROSE, BAKERS & CHEDDAR CHEESE (MILK, CHEESE CULTURES, SALT, ENZYMES), BUTTERMILK, ARTIFICIAL AND NATURAL FLAVORS, ONION, SOY LECITHIN, SPICE, GARLIC, COLORING (INCLUDES YELLOW 5 LAKE, YELLOW 6 LAKE, RED 40 LAKE, BLUE 1 LAKE), LACTIC ACID, CITRIC ACID, WHEY PROTEIN, MALIC ACID, SUGAR, DISODIUM INOSINATE, DISODIUM GUANYLATE, HYDROLYZED SOY PROTEIN, PAPRIKA EXTRACT (COLOR)",28.0,GRM,"PIZZERIA PRETZEL, PIZZERIA",2023-06-29,71.0,67.86,0.0,464.0,10.71,0.0,3.6,1.29,,7.14,1107.0,14.29,17.86,,,,4.3,"[4.531203746795654, 12.130902290344238]","[5.15877103805542, 6.705517292022705, 4.055816173553467, 8.362189292907715, 6.220466613769531]","[5.708202362060547, 7.3868560791015625, 5.202066421508789, 3.667471408843994, 4.406048774719238, 6.264025688171387, 4.108627796173096, 7.732547760009766, 4.679029941558838, 8.097466468811035]","[9.97514820098877, 5.293805122375488, 5.3017754554748535, 5.359921455383301, 4.8968377113342285, 5.160851955413818, 5.200259208679199, 6.597934246063232, 6.092302322387695, 3.212014675140381, 5.952945232391357, 5.452297687530518, 4.445260047912598, 4.5859055519104, 4.944985866546631, 3.727919340133667, 3.9342293739318848, 1.9383314847946167, 6.623855113983154, 8.028268814086914]"
2576850,Mars Chocolate North America LLC,United States,"Chips, Pretzels & Snacks",COMBOS,"WHEAT FLOUR, VEGETABLE OIL (PALM KERNEL OIL, PALM OIL, HYDROGENATED PALM OIL AND/OR HYDROGENATED PALM KERNEL OIL), WHEY, MALTODEXTRIN, MODIFIED CORN STARCH, SALT, LESS THAN 1.5% - CHEESE BLEND (BAKERS, CHEDDAR, PARMESAN, ROMANO [MILK, CULTURES, SALT, ENZYMES, ANNATTO COLOR]), LEAVENING (BAKING SODA, SODIUM ACID PYROPHOSPHATE), DEXTROSE, SOY LECITHIN, YEAST EXTRACT, SKIM MILK, HYDROLYZED WHEAT GLUTEN, NATURAL FLAVOR, COLORING (YELLOW 5 LAKE, YELLOW 6 LAKE, BLUE 1 LAKE), LACTIC ACID, CITRIC ACID, LACTOSE, SODIUM CASEINATE.",28.0,GRM,"CHEDDAR CHEESE BAKED PRETZEL, CHEDDAR CHEESE",2023-06-29,143.0,67.86,0.0,464.0,10.71,0.0,0.0,2.14,464.0,7.14,1000.0,14.29,17.86,,,,,"[4.5691752433776855, 12.161623001098633]","[5.149265289306641, 6.716834545135498, 4.044398784637451, 8.363153457641602, 6.238092422485352]","[5.690961837768555, 7.385642051696777, 5.21991491317749, 3.658172607421875, 4.395864009857178, 6.271700859069824, 4.103185653686523, 7.728959560394287, 4.676774501800537, 8.126808166503906]","[9.98555850982666, 5.2977824211120605, 5.302054405212402, 5.3600592613220215, 4.898154258728027, 5.152805805206299, 5.194485187530518, 6.593567848205566, 6.093688011169434, 3.215968132019043, 5.951427459716797, 5.451941967010498, 4.450182914733887, 4.584903717041016, 4.945438385009766, 3.7302491664886475, 3.933131217956543, 1.9328317642211914, 6.630321502685547, 8.049817085266113]"
2576852,Mars Chocolate North America LLC,United States,"Chips, Pretzels & Snacks",COMBOS,"WHEAT FLOUR, VEGETABLE OIL (PALM OIL, HYDROGENATED PALM OIL, HYDROGENATED PALM KERNEL OIL AND/OR PALM KERNEL OIL), WHEY, MALTODEXTRIN, MODIFIED CORN STARCH, LESS THAN 2 % SALT, SUGAR, FRUCTOSE, LEAVENING (BAKING SODA, SODIUM ACID PYROPHOSPHATE), DEXTROSE, VINEGAR SOLIDS, SOY LECITHIN, SPICES, YEAST EXTRACT, SODIUM DIACETATE, ONION POWDER, NATURAL AND ARTIFICIAL FLAVORS, COLORING (INCLUDES TURMERIC OLEORESIN).",28.0,GRM,"SPICY HONEY MUSTARD BAKED PRETZEL, SPICY HONEY MUSTARD",2023-06-29,107.0,71.43,0.0,464.0,10.71,0.0,0.0,2.5,393.0,7.14,1071.0,10.71,17.86,,,,,"[0.5652269721031189, 13.408597946166992]","[5.450949192047119, 5.933192729949951, 5.106218338012695, 4.107019901275635, 6.468394756317139]","[4.980466842651367, 7.9666948318481445, 5.4693098068237305, 4.340963840484619, 3.2924253940582275, 6.982445240020752, 3.603097677230835, 6.8378520011901855, 4.402659893035889, 8.088412284851074]","[9.719291687011719, 5.176564693450928, 5.397125244140625, 5.320870399475098, 5.0036540031433105, 4.995722770690918, 5.235951900482178, 6.302664279937744, 6.212165832519531, 3.3877203464508057, 5.824676513671875, 4.085061073303223, 3.7667551040649414, 4.872704029083252, 5.05702543258667, 3.8082964420318604, 4.124114513397217, 1.5793601274490356, 7.797398090362549, 7.222165584564209]"
2576853,Mars Chocolate North America LLC,United States,"Chips, Pretzels & Snacks",COMBOS,"WHEAT FLOUR, VEGETABLE OIL (PALM KERNEL OIL, PALM OIL, HYDROGENATED PALM OIL AND/OR HYDROGENATED PALM KERNEL OIL), WHEY, MALTODEXTRIN, MODIFIED CORN STARCH, SALT, LESS THAN 1,5% CHEESE BLEND (BAKERS, CHEDDAR, PARMESAN, ROMANO [MILK, CULTURES, SALT, ENZYMES, ANNATTO COLOR]), LEAVENING (BAKING SODA, SODIUM ACID PYROPHOSPHATE), DEXTROSE, SOY LECITHIN, YEAST EXTRACT, SKIM MILK, HYDROLYZED WHEAT GLUTEN, NATURAL FLAVOR, COLORING (YELLOW 5 LAKE, YELLOW 6 LAKE, BLUE 1 LAKE), LACTIC ACID, CITRIC ACID, LACTOSE, SODIUM CASEINATE.",28.0,GRM,"CHEDDAR CHEESE BAKED PRETZEL, CHEDDAR CHEESE",2023-06-29,143.0,67.86,0.0,464.0,10.71,0.0,0.0,2.14,464.0,7.14,1000.0,14.29,17.86,,,,,"[4.582159519195557, 12.142008781433105]","[5.154881954193115, 6.7190165519714355, 4.054569244384766, 8.352208137512207, 6.244107723236084]","[5.693159103393555, 7.384731769561768, 5.218182563781738, 3.6596405506134033, 4.398144245147705, 6.270721912384033, 4.105685234069824, 7.7268452644348145, 4.677347660064697, 8.12382984161377]","[9.983511924743652, 5.297030925750732, 5.3029632568359375, 5.361284255981445, 4.8989644050598145, 5.15387487411499, 5.195404529571533, 6.5913872718811035, 6.093868732452393, 3.2174453735351562, 5.950478553771973, 5.450192451477051, 4.4507880210876465, 4.586010456085205, 4.944283485412598, 3.729887008666992, 3.933016300201416, 1.932504415512085, 6.631654262542725, 8.047283172607422]"
2576855,Mars Chocolate North America LLC,United States,"Chips, Pretzels & Snacks",COMBOS,"WHEAT FLOUR, PALM OIL, DAIRY PRODUCT SOLIDS, MALTODEXTRIN, MODIFIED CORN STARCH; LESS THAN 2% OF: SALT, BUTTERMILK, LEAVENING (BAKING SODA, SODIUM ACID PYROPHOSPHATE), DEXTROSE, TOMATO POWDER, SOY LECITHIN, SODIUM DIACETATE, GARLIC POWDER, CAYENNE RED PEPPER SAUCE (CAYENNE RED PEPPER, VINEGAR, SALT, GARLIC), AUTOLYZED YEAST EXTRACT, ONION POWDER, SPICES, SUGAR, NATURAL AND ARTIFICIAL FLAVORS, VINEGAR POWDER, PAPRIKA EXTRACT, ACETIC ACID.",28.0,GRM,"BUFFALO BLUE CHEESE BAKED PRETZEL, BUFFALO BLUE CHEESE",2023-06-29,107.0,71.43,0.0,464.0,8.93,0.0,0.0,2.14,429.0,7.14,1286.0,14.29,17.86,,,,,"[0.6082991361618042, 13.358410835266113]","[5.441654205322266, 5.871469497680664, 5.114023685455322, 4.1474103927612305, 6.463501453399658]","[5.021659851074219, 7.902805328369141, 5.39544677734375, 4.2674479484558105, 3.390427827835083, 6.921266078948975, 3.6401591300964355, 6.941766738891602, 4.432338237762451, 8.104954719543457]","[9.745871543884277, 5.184127330780029, 5.380148410797119, 5.317685604095459, 4.981241703033447, 4.998412132263184, 5.238165378570557, 6.327733516693115, 6.199123382568359, 3.361354112625122, 5.846634387969971, 4.179967403411865, 3.819274663925171, 4.843830585479736, 5.046186447143555, 3.7970612049102783, 4.105991363525391, 1.6179382801055908, 7.72428560256958, 7.238826751708984]"
2020551,"Weis Markets, Inc.",United States,"Chips, Pretzels & Snacks",WEIS,"WHEAT FLOUR, SALT, VEGETABLE OIL (CORN OIL, SUNFLOWER OIL OR CANOLA OIL), MALT SYRUP (DERIVED FROM CORN AND MALTED BARLEY), SUGAR, YEAST, BAKING SODA.",28.0,g,CLASSIC MINI WHEELS PRETZELS,2021-10-28,0.0,78.57,0.0,393.0,0.0,0.0,3.6,1.29,,7.14,1714.0,3.57,3.57,,0.0,,0.0,"[-0.49800950288772583, 15.261343002319336]","[6.558515548706055, 7.289139747619629, 3.778728485107422, 1.2583781480789185, 6.8631110191345215]","[5.203953742980957, 8.84882926940918, 6.217929363250732, 4.911567211151123, 2.1073930263519287, 8.053128242492676, 2.866635322570801, 6.424892425537109, 4.159512996673584, 7.709262847900391]","[9.388726234436035, 5.050930500030518, 5.483029842376709, 5.230533599853516, 5.129654884338379, 5.088970184326172, 5.377140045166016, 6.188611030578613, 6.3008131980896, 3.491727352142334, 6.075700759887695, 2.8470215797424316, 2.6773319244384766, 4.954547882080078, 5.154162406921387, 3.8099172115325928, 4.324073791503906, 1.1164684295654297, 8.7481689453125, 7.268388748168945]"
2020553,"Weis Markets, Inc.",United States,"Chips, Pretzels & Snacks",WEIS,"WHEAT FLOUR, SALT, VEGETABLE OIL (CORN OIL, SUNFLOWER OIL, CANOLA OIL, AND/OR PALM OIL), MALTODEXTRIN, CITRIC ACID, LACTIC ACID, YEAST, NATURAL FLAVORS, VINEGAR, BAKING SODA.",28.0,g,"UTZ, SOURDOUGH SPECIALS PRETZELS",2021-10-28,0.0,75.0,0.0,393.0,0.0,0.0,3.6,1.29,,10.71,1679.0,3.57,3.57,,0.0,,0.0,"[0.2511593699455261, 13.635425567626953]","[5.571870803833008, 6.154843807220459, 4.951932907104492, 3.8658478260040283, 6.6229753494262695]","[4.942792892456055, 8.127607345581055, 5.5097432136535645, 4.583351135253906, 3.0820608139038086, 7.214215278625488, 3.527475118637085, 6.6210455894470215, 4.3395209312438965, 7.950201034545898]","[9.634660720825195, 5.144247531890869, 5.42576789855957, 5.309352397918701, 5.051505088806152, 5.0016398429870605, 5.254526615142822, 6.279342174530029, 6.239634990692139, 3.419811248779297, 5.820664405822754, 3.8431761264801025, 3.584652900695801, 4.930838584899902, 5.089156150817871, 3.8282642364501953, 4.163619518280029, 1.5185062885284424, 7.9830474853515625, 7.070760726928711]"
2093546,"Weis Markets, Inc.",United States,"Chips, Pretzels & Snacks",WEIS,"WHEAT FLOUR, SALT, MALT SYRUP (DERIVED FROM CORN AND MALTED BARLEY), YEAST, BAKING SODA.",23.0,g,OLD FASHIONED SOURDOUGH HARD PRETZELS,2021-10-28,0.0,78.26,0.0,391.0,0.0,0.0,4.3,0.0,,8.7,2043.0,4.35,0.0,,0.0,,0.0,"[-0.3721665143966675, 15.22810173034668]","[6.51180362701416, 7.5289740562438965, 3.987196922302246, 1.1556497812271118, 7.0629987716674805]","[5.2909064292907715, 8.780613899230957, 6.304018974304199, 4.806953430175781, 2.1018502712249756, 8.13237476348877, 2.887498617172241, 6.236907958984375, 4.325747966766357, 7.643647193908691]","[9.23144245147705, 5.051168918609619, 5.528570175170898, 5.251669883728027, 5.1631388664245605, 5.120310306549072, 5.38466739654541, 6.077624797821045, 6.300894737243652, 3.534278154373169, 6.085153102874756, 2.8387019634246826, 2.611586332321167, 5.016222953796387, 5.181745529174805, 3.769057273864746, 4.336080551147461, 1.0583127737045288, 8.730315208435059, 7.230472564697266]"
2093547,"Weis Markets, Inc.",United States,"Chips, Pretzels & Snacks",WEIS,"WHEAT FLOUR, SALT, VEGETABLE OIL (CORN OIL, SUNFLOWER OIL, CANOLA OIL, AND/OR PALM OIL), MALTED BARLEY, DEXTROSE, POTASSIUM CHLORIDE, BAKING SODA, YEAST.",28.0,g,COUNTRY STORE STICKS PRETZELS,2021-10-28,0.0,78.57,0.0,393.0,0.0,0.0,3.6,1.29,,10.71,1679.0,3.57,3.57,,0.0,,0.0,"[-0.6171541810035706, 15.04568862915039]","[6.5834197998046875, 7.061441421508789, 3.888925313949585, 1.2670934200286865, 6.7831807136535645]","[5.2392988204956055, 8.69405746459961, 6.1375226974487305, 4.956390380859375, 2.179107427597046, 7.909334182739258, 2.879600763320923, 6.376267910003662, 4.197076320648193, 7.661062240600586]","[9.433135986328125, 5.053562164306641, 5.472382068634033, 5.251613616943359, 5.131701946258545, 5.081937313079834, 5.372004508972168, 6.1855010986328125, 6.290534973144531, 3.486478090286255, 6.015683174133301, 2.874812602996826, 2.7017478942871094, 4.984424114227295, 5.164580345153809, 3.8158366680145264, 4.361814498901367, 1.1816411018371582, 8.6370267868042, 7.156164646148682]"
1916170,"Weis Markets, Inc.",United States,"Chips, Pretzels & Snacks",WEIS,"WHEAT FLOUR, WHOLE WHEAT FLOUR, SUGAR, BROWN SUGAR, HONEY, VEGETABLE OIL (CORN OIL, SUNFLOWER OIL, OR CANOLA OIL) SALT, YEAST, BAKING SODA.",28.0,g,"TWISTS PRETZELS, HONEY WHEAT",2021-07-29,0.0,82.14,0.0,429.0,0.0,0.0,3.6,2.57,,7.14,607.0,17.86,7.14,,0.0,,0.0,"[0.0833091214299202, 14.748682975769043]","[6.269062042236328, 7.5149760246276855, 3.8835229873657227, 1.638261079788208, 6.884518623352051]","[5.289064884185791, 8.632856369018555, 6.162694931030273, 4.5751214027404785, 2.34999942779541, 7.993156909942627, 3.039738655090332, 6.417102813720703, 4.266795635223389, 7.8408050537109375]","[9.37759780883789, 5.090830326080322, 5.420685291290283, 5.2243428230285645, 5.096789836883545, 5.0772385597229, 5.327308654785156, 6.084146499633789, 6.303001880645752, 3.5023622512817383, 6.020068168640137, 3.208268404006958, 2.866351366043091, 4.883261680603027, 5.105554580688477, 3.8792340755462646, 4.239698886871338, 1.1518833637237549, 8.446356773376465, 7.397583484649658]"
2093548,"Weis Markets, Inc.",United States,"Chips, Pretzels & Snacks",WEIS,"WHEAT FLOUR, SALT, YEAST, BAKING SODA.",28.0,g,SOURDOUGH NUGGETS PRETZELS,2021-10-28,0.0,78.57,0.0,357.0,0.0,0.0,3.6,0.0,,7.14,1679.0,3.57,0.0,,0.0,,0.0,"[15.674861907958984, 9.675237655639648]","[0.2261216789484024, 11.498323440551758, 6.454794406890869, -1.2501262426376343, 1.5734208822250366]","[3.458360195159912, 5.871297359466553, 7.101014614105225, 3.0159621238708496, 3.850623607635498, 9.213949203491211, 1.640181064605713, 4.152498245239258, 4.764319896697998, 9.65602970123291]","[8.97863483428955, 4.903696537017822, 5.3081769943237305, 5.125088214874268, 5.559632778167725, 5.1113104820251465, 5.2950615882873535, 5.913671493530273, 6.236653804779053, 3.3876848220825195, 6.9010748863220215, 2.103626012802124, 1.6848915815353394, 5.145378589630127, 5.088073253631592, 4.069026470184326, 4.199306488037109, 0.6883302927017212, 8.792015075683594, 7.136242866516113]"
2093549,"Weis Markets, Inc.",United States,"Chips, Pretzels & Snacks",WEIS,"WHEAT FLOUR, VEGETABLE OIL (CORN OIL, SUNFLOWER OIL, CANOLA OIL, AND/OR PALM OIL), MALTODEXTRIN, CITRIC ACID, LACTIC ACID, YEAST, NATURAL FLAVORS, VINEGAR, BAKING SODA.",28.0,g,"UTZ, SOUR DOUGH SPECIALS PRETZELS",2021-10-28,0.0,75.0,0.0,393.0,0.0,0.0,3.6,1.29,,10.71,286.0,3.57,3.57,,0.0,,0.0,"[0.24191679060459137, 13.653867721557617]","[5.550492286682129, 6.128576755523682, 4.976521015167236, 3.8806471824645996, 6.602655410766602]","[4.937672138214111, 8.13227367401123, 5.504948139190674, 4.595174312591553, 3.0776214599609375, 7.219324588775635, 3.530226945877075, 6.606248378753662, 4.334584712982178, 7.937507629394531]","[9.648002624511719, 5.149179458618164, 5.422833442687988, 5.313138008117676, 5.044200897216797, 4.99934196472168, 5.251318454742432, 6.2817769050598145, 6.236352920532227, 3.416630983352661, 5.821710109710693, 3.8677635192871094, 3.6061832904815674, 4.927701950073242, 5.087019920349121, 3.8248543739318848, 4.161900997161865, 1.5273419618606567, 7.956386089324951, 7.092370986938477]"
2020866,"Weis Markets, Inc.",United States,"Chips, Pretzels & Snacks",WEIS,"WHEAT FLOUR, SALT, VEGETABLE OIL (PALM AND/OR CORN OIL), MALTODEXTRIN, BUTTERMILK SOLIDS, LACTIC ACID, CITRIC ACID, YEAST, MODIFIED CORN STARCH, NATURAL BUTTER FLAVOR, VINEGAR, SODA.",28.0,g,"WEIS, SOURDOUGH SPECIAL PRETZELS",2021-10-28,0.0,75.0,0.0,393.0,0.0,0.0,3.6,1.29,,10.71,1679.0,3.57,3.57,,0.0,,0.0,"[0.2678041458129883, 13.646270751953125]","[5.568500995635986, 6.169690132141113, 4.936492443084717, 3.8803539276123047, 6.610709190368652]","[4.976191520690918, 8.150727272033691, 5.529247283935547, 4.582381248474121, 3.0735113620758057, 7.245904445648193, 3.513105630874634, 6.645716190338135, 4.34815788269043, 7.9615478515625]","[9.661151885986328, 5.154329299926758, 5.419035911560059, 5.308800220489502, 5.0395731925964355, 4.999269485473633, 5.249364376068115, 6.292728424072266, 6.2325334548950195, 3.4097161293029785, 5.829718589782715, 3.8934390544891357, 3.6160378456115723, 4.912402629852295, 5.085493087768555, 3.8212578296661377, 4.157441139221191, 1.5286916494369507, 7.940191268920898, 7.13279390335083]"
2020852,"Weis Markets, Inc.",United States,"Chips, Pretzels & Snacks",WEIS,"WHEAT FLOUR, SALT, CORN OIL, MALT SYRUP, SUGAR, YEAST, SODA.",28.0,g,"WEIS, EXTRA THIN PRETZELS",2021-10-28,0.0,78.57,0.0,393.0,0.0,0.0,3.6,1.29,,7.14,1714.0,3.57,3.57,,0.0,,0.0,"[-0.23000742495059967, 15.05748176574707]","[6.405109882354736, 7.62917423248291, 4.058714866638184, 1.2500909566879272, 7.108408451080322]","[5.349628448486328, 8.700994491577148, 6.347600936889648, 4.710538864135742, 2.1371536254882812, 8.175775527954102, 2.9477577209472656, 6.107863426208496, 4.4413228034973145, 7.637195587158203]","[9.145709037780762, 5.0478949546813965, 5.533048629760742, 5.262094974517822, 5.1818976402282715, 5.138789653778076, 5.367825031280518, 5.9885478019714355, 6.303472518920898, 3.547194004058838, 6.070504665374756, 2.9021966457366943, 2.6175572872161865, 5.044764995574951, 5.178804397583008, 3.7643492221832275, 4.31381893157959, 1.0584185123443604, 8.652597427368164, 7.193058013916016]"
