fdc_id,branded_food_category,brand_owner,market_country,description,ingredients,serving_size,serving_size_num,serving_size_unit,Energy(kcal)_zero_thres,Carbohydrate(g)_zero_thres,Total fat(g)_zero_thres,Protein(g)_zero_thres,Sodium(mg)_zero_thres,Total sugar(g)_zero_thres,Saturated fatty acids(g)_zero_thres,Cholesterol(mg)_zero_thres,Calcium(mg)_zero_thres,Fiber(g)_zero_thres,Iron(mg)_zero_thres
1435759,"Chips, Pretzels & Snacks",Frito-Lay Company,United States,"CLASSIC LIGHTLY SALTED POTATO CHIPS, CLASSIC LIGHTLY SALTED","POTATOES, VEGETABLE OIL (SUNFLOWER, CORN, AND/OR CANOLA OIL), AND SALT.",28.0,28.0,g,,,,,,,,7.142857142857143,,,
1595525,"Chips, Pretzels & Snacks",Frito-Lay Company,United States,"ORIGINAL KETTLE COOKED POTATO CHIPS, ORIGINAL","POTATOES, VEGETABLE OIL (CORN, CANOLA, AND/OR SUNFLOWER OIL), AND SEA SALT.",28.0,28.0,g,,,,,,,,7.142857142857143,,,
1593470,"Chips, Pretzels & Snacks",Frito-Lay Company,United States,"ORIGINAL KETTLE COOKED POTATO CHIPS, ORIGINAL","POTATOES, VEGETABLE OIL (CORN, CANOLA, AND/OR SUNFLOWER OIL), AND SEA SALT.",28.0,28.0,g,,,,,,,,7.142857142857143,,,
1434570,"Chips, Pretzels & Snacks",Frito-Lay Company,United States,"SEA SALT ORIGINAL POTATO CHIPS, SEA SALT","POTATOES, VEGETABLE OIL (CORN, CANOLA, AND/OR SUNFLOWER OIL), AND SEA SALT.",28.0,28.0,g,,,,,,,,7.142857142857143,,,
1434621,"Chips, Pretzels & Snacks",Frito-Lay Company,United States,"ORIGINAL SEA SALT KETTLE COOKED POTATO CHIPS, ORIGINAL SEA SALT","POTATOES, VEGETABLE OIL (CORN, CANOLA, AND/OR SUNFLOWER OIL), AND SEA SALT.",28.0,28.0,g,,,,,,,,7.142857142857143,,,
1434717,"Chips, Pretzels & Snacks",Frito-Lay Company,United States,"ORIGINAL POTATO CHIPS, ORIGINAL","POTATOES, VEGETABLE OIL (CORN, CANOLA, AND/OR SUNFLOWER OIL), AND SEA SALT.",28.0,28.0,g,,,,,,,,7.142857142857143,,,
1436395,"Chips, Pretzels & Snacks",Frito-Lay Company,United States,"ORIGINAL SEA SALT KETTLE COOKED POTATO CHIPS, SEA SALT","POTATOES, VEGETABLE OIL (CORN, CANOLA, AND/OR SUNFLOWER OIL), AND SEA SALT.",28.0,28.0,g,,,,,,,,7.142857142857143,,,
1436422,"Chips, Pretzels & Snacks",Frito-Lay Company,United States,"ORIGINAL SEA SALT KETTLE COOKED POTATO CHIPS, ORIGINAL SEA SALT","POTATOES, VEGETABLE OIL (CORN, CANOLA, AND/OR SUNFLOWER OIL), AND SEA SALT.",28.0,28.0,g,,,,,,,,7.142857142857143,,,
1435007,"Chips, Pretzels & Snacks",Frito-Lay Company,United States,"ORIGINAL KETTLE COOKED POTATO CHIPS, ORIGINAL","POTATOES, VEGETABLE OIL (CORN, CANOLA, AND/OR SUNFLOWER OIL), AND SEA SALT.",28.0,28.0,g,,,,,,,,7.142857142857143,,,
1434996,"Chips, Pretzels & Snacks",Frito-Lay Company,United States,"ORIGINAL FLAVOR POTATO CHIPS, ORIGINAL","POTATOES, VEGETABLE OIL (CORN, CANOLA, AND/OR SUNFLOWER OIL), AND SEA SALT.",28.0,28.0,g,,,,,,,,7.142857142857143,,,
1435743,"Chips, Pretzels & Snacks",Frito-Lay Company,United States,"ORIGINAL SEA SALT KETTLE COOKED POTATO CHIPS, ORIGINAL SEA SALT","POTATOES, VEGETABLE OIL (CORN, CANOLA, AND/OR SUNFLOWER OIL), AND SEA SALT.",28.0,28.0,g,,,,,,,,7.142857142857143,,,
1435778,"Chips, Pretzels & Snacks",Frito-Lay Company,United States,"ORIGINAL KETTLE COOKED POTATO CHIPS, ORIGINAL","POTATOES, VEGETABLE OIL (CORN, CANOLA, AND/OR SUNFLOWER OIL), AND SEA SALT.",28.0,28.0,g,,,,,,,,7.142857142857143,,,
1594617,"Chips, Pretzels & Snacks",Frito-Lay Company,United States,"JALAPENO FLAVORED KETTLE COOKED POTATO CHIPS, JALAPENO","POTATOES, VEGETABLE OIL (SUNFLOWER, CANOLA, AND/OR CORN OIL), JALAPENO SEASONING (MALTODEXTRIN [MADE FROM CORN], SALT, DEXTROSE, ONION POWDER, TORULA YEAST, SPICES, WHEY, PAPRIKA, NATURAL FLAVORS, SUNFLOWER OIL, GARLIC POWDER, JALAPENO PEPPER POWDER, AND YEAST EXTRACT).",28.0,28.0,g,,,,,,,,7.142857142857143,,,
1436563,"Chips, Pretzels & Snacks",Frito-Lay Company,United States,"JALAPENO FLAVORED KETTLE COOKED POTATO CHIPS, JALAPENO","POTATOES, VEGETABLE OIL (SUNFLOWER, CANOLA, AND/OR CORN OIL), JALAPENO SEASONING (MALTODEXTRIN [MADE FROM CORN], SALT, DEXTROSE, ONION POWDER, TORULA YEAST, SPICES, WHEY, PAPRIKA, NATURAL FLAVORS, SUNFLOWER OIL, GARLIC POWDER, JALAPENO PEPPER POWDER, AND YEAST EXTRACT).",28.0,28.0,g,,,,,,,,7.142857142857143,,,
1435810,"Chips, Pretzels & Snacks",Frito-Lay Company,United States,"JALAPENO FLAVORED KETTLE COOKED POTATO CHIPS, JALAPENO","POTATOES, VEGETABLE OIL (SUNFLOWER, CANOLA, AND/OR CORN OIL), JALAPENO SEASONING (MALTODEXTRIN [MADE FROM CORN], SALT, DEXTROSE, ONION POWDER, TORULA YEAST, SPICES, WHEY, PAPRIKA, NATURAL FLAVORS, SUNFLOWER OIL, GARLIC POWDER, JALAPENO PEPPER POWDER, AND YEAST EXTRACT).",28.0,28.0,g,,,,,,,,7.142857142857143,,,
1435781,"Chips, Pretzels & Snacks",Frito-Lay Company,United States,"JALAPENO FLAVORED KETTLE COOKED POTATO CHIPS, JALAPENO","POTATOES, VEGETABLE OIL (SUNFLOWER, CANOLA, AND/OR CORN OIL), JALAPENO SEASONING (MALTODEXTRIN [MADE FROM CORN], SALT, DEXTROSE, ONION POWDER, TORULA YEAST, SPICES, WHEY, PAPRIKA, NATURAL FLAVORS, SUNFLOWER OIL, GARLIC POWDER, JALAPENO PEPPER POWDER, AND YEAST EXTRACT).",28.0,28.0,g,,,,,,,,7.142857142857143,,,
1460654,Snacks,Pepsico Inc.,United States,Sunchips Garden Salsa 100% Whole Grain Snacks 7 Ounce Plastic Bag,"INGREDIENTS: WHOLE CORN, SUNFLOWER AND/OR CANOLA OIL, WHOLE WHEAT, BROWN RICE FLOUR, WHOLE OAT FLOUR, SUGAR, TOMATO POWDER, SALT, NATURAL FLAVORS, MALTODEXTRIN (MADE FROM CORN), CHEDDAR CHEESE (MILK, CHEESE CULTURES, SALT, ENZYMES), DEXTROSE, BUTTERMILK, ONION POWDER, WHEY, YEAST EXTRACT, ROMANO CHEESE (PART-SKIM COW'S MILK, CHEESE CULTURES, SALT, ENZYMES), WHEY PROTEIN CONCENTRATE, CORN OIL, SPICES (INCLUDING JALAPEO PEPPER), CITRIC ACID, PAPRIKA EXTRACTS, AND LACTIC ACID. CONTAINS WHEAT AND MILK INGREDIENTS.",28.0,28.0,g,,,,,,,,7.142857142857143,,,
1168652,Snacks,Pepsico Inc.,United States,Sunchips Garden Salsa 100% Whole Grain Snacks 7 Ounce Plastic Bag,"INGREDIENTS: WHOLE CORN, SUNFLOWER AND/OR CANOLA OIL, WHOLE WHEAT, BROWN RICE FLOUR, WHOLE OAT FLOUR, SUGAR, TOMATO POWDER, SALT, NATURAL FLAVORS, MALTODEXTRIN (MADE FROM CORN), CHEDDAR CHEESE (MILK, CHEESE CULTURES, SALT, ENZYMES), DEXTROSE, BUTTERMILK, ONION POWDER, WHEY, YEAST EXTRACT, ROMANO CHEESE (PART-SKIM COW'S MILK, CHEESE CULTURES, SALT, ENZYMES), WHEY PROTEIN CONCENTRATE, CORN OIL, SPICES (INCLUDING JALAPEO PEPPER), CITRIC ACID, PAPRIKA EXTRACTS, AND LACTIC ACID. CONTAINS WHEAT AND MILK INGREDIENTS.",28.0,28.0,g,,,,,,,,7.142857142857143,,,
1435027,"Chips, Pretzels & Snacks",Frito-Lay Company,United States,"GARDEN SALSA FLAVORED WHOLE GRAIN SNACKS, GARDEN SALSA","WHOLE CORN, SUNFLOWER AND/OR CANOLA OIL, WHOLE WHEAT, BROWN RICE FLOUR, WHOLE OAT FLOUR, SUGAR, TOMATO POWDER, SALT, NATURAL FLAVORS, MALTODEXTRIN (MADE FROM CORN), CHEDDAR CHEESE (MILK, CHEESE CULTURES, SALT, ENZYMES), DEXTROSE, BUTTERMILK, ONION POWDER, WHEY, YEAST EXTRACT, ROMANO CHEESE (PART-SKIM COW'S MILK, CHEESE CULTURES, SALT, ENZYMES), WHEY PROTEIN CONCENTRATE, CORN OIL, SPICES (INCLUDING JALAPENO PEPPER), CITRIC ACID, PAPRIKA EXTRACTS, AND LACTIC ACID.",28.0,28.0,g,,,,,,,,7.142857142857143,,,
1594774,"Chips, Pretzels & Snacks",Frito-Lay Company,United States,"ORIGINAL DELI STYLE POTATO CHIPS, ORIGINAL","POTATOES, VEGETABLE OIL (SUNFLOWER, CORN, AND/OR CANOLA OIL), AND SALT.",28.0,28.0,g,,,,,,,,7.142857142857143,,,
1435170,"Chips, Pretzels & Snacks",Frito-Lay Company,United States,"ORIGINAL POTATO CHIPS, ORIGINAL","POTATOES, VEGETABLE OIL (SUNFLOWER, CORN, AND/OR CANOLA OIL), AND SALT.",28.0,28.0,g,,,,,,,,7.142857142857143,,,
1435988,"Chips, Pretzels & Snacks",Frito-Lay Company,United States,"BACON WRAPPED JALAPENO POPPER FLAVORED POTATO CHIPS, BACON WRAPPED JALAPENO POPPER","POTATOES, VEGETABLE OIL (SUNFLOWER, CORN, AND/OR CANOLA OIL), BACON WRAPPED JALAPENO POPPERS SEASONING (MALTODEXTRIN [MADE FROM CORN], WHEY, SALT, NATURAL FLAVORS, CHEDDAR CHEESE [MILK, CHEESE CULTURES, SALT, ENZYMES], CREAM CHEESE [PASTEURIZED MILK AND CREAM, CHEESE CULTURES, SALT, CAROB BEAN GUM], SUGAR, SPICE, ONION POWDER, BUTTER CREAM, SALT], SUNFLOWER OIL, JALAPENO PEPPER POWDER, MONTEREY JACK CHEESE [MILK, CHEESE CULTURES, SALT, ENZYMES], AND PAPRIKA EXTRACT).",28.0,28.0,g,,,,,,,,7.142857142857143,,1.7857142857142858,
1435010,"Chips, Pretzels & Snacks",Frito-Lay Company,United States,"FIERY HABANERO FLAVORED POTATO CHIPS, FIERY HABANERO","POTATOES, VEGETABLE OIL (SUNFLOWER, CORN, AND/OR CANOLA OIL), HABANERO SEASONING (MALTODEXTRIN [MADE FROM CORN], SALT, SUGAR, RED BELL PEPPER, TOMATO POWDER, ONION POWDER, DEXTROSE, SUNFLOWER OIL, SPICES, CORN SYRUP SOLIDS, GARLIC POWDER, CITRIC ACID, NATURAL FLAVOR, LACTOSE, PAPRIKA EXTRACTS, HABANERO CHILE PEPPERS, YEAST EXTRACT, CARAMEL COLOR, SKIM MILK, SODIUM CASEINATE, AND BUTTERMILK).",28.0,28.0,g,,,,,,,,7.142857142857143,,,
1435991,"Chips, Pretzels & Snacks",Frito-Lay Company,United States,"FIERY HABANERO FLAVORED POTATO CHIPS, FIERY HABANERO","POTATOES, VEGETABLE OIL (SUNFLOWER, CORN, AND/OR CANOLA OIL), HABANERO SEASONING (MALTODEXTRIN [MADE FROM CORN], SALT, SUGAR, RED BELL PEPPER, TOMATO POWDER, ONION POWDER, DEXTROSE, SUNFLOWER OIL, SPICES, CORN SYRUP SOLIDS, GARLIC POWDER, CITRIC ACID, NATURAL FLAVOR, LACTOSE, PAPRIKA EXTRACTS, HABANERO CHILE PEPPERS, YEAST EXTRACT, CARAMEL COLOR, SKIM MILK, SODIUM CASEINATE, AND BUTTERMILK).",28.0,28.0,g,,,,,,,,7.142857142857143,,,
1435818,"Chips, Pretzels & Snacks",Frito-Lay Company,United States,"FIERY HABANERO FLAVORED POTATO CHIPS, FIERY HABANERO","POTATOES, VEGETABLE OIL (SUNFLOWER, CORN, AND/OR CANOLA OIL), HABANERO SEASONING (MALTODEXTRIN [MADE FROM CORN], SALT, SUGAR, RED BELL PEPPER, TOMATO POWDER, ONION POWDER, DEXTROSE, SUNFLOWER OIL, SPICES, CORN SYRUP SOLIDS, GARLIC POWDER, CITRIC ACID, NATURAL FLAVOR, LACTOSE, PAPRIKA EXTRACTS, HABANERO CHILE PEPPERS, YEAST EXTRACT, CARAMEL COLOR, SKIM MILK, SODIUM CASEINATE, AND BUTTERMILK).",28.0,28.0,g,,,,,,,,7.142857142857143,,,
1435827,"Chips, Pretzels & Snacks",Frito-Lay Company,United States,"FIERY HABANERO FLAVORED POTATO CHIPS, FIERY HABANERO","POTATOES, VEGETABLE OIL (SUNFLOWER, CORN, AND/OR CANOLA OIL), HABANERO SEASONING (MALTODEXTRIN [MADE FROM CORN], SALT, SUGAR, RED BELL PEPPER, TOMATO POWDER, ONION POWDER, DEXTROSE, SUNFLOWER OIL, SPICES, CORN SYRUP SOLIDS, GARLIC POWDER, CITRIC ACID, NATURAL FLAVOR, LACTOSE, PAPRIKA EXTRACTS, HABANERO CHILE PEPPERS, YEAST EXTRACT, CARAMEL COLOR, SKIM MILK, SODIUM CASEINATE, AND BUTTERMILK).",28.0,28.0,g,,,,,,,,7.142857142857143,,,
1436640,"Chips, Pretzels & Snacks",Frito-Lay Company,United States,"THAI SWEET CHILI FLAVORED POTATO CHIPS, THAI SWEET CHILI","POTATOES, VEGETABLE OIL (SUNFLOWER, CORN, AND/OR CANOLA OIL), THAI SWEET CHILI SEASONING (SUGAR, NATURAL FLAVORS, DEXTROSE, SALT, SOUR CREAM [CULTURED CREAM, SKIM MILK], MALTODEXTRIN [MADE FROM CORN], SPICES, YEAST EXTRACT, GARLIC POWDER, WHEY, SUNFLOWER OIL, ONION POWDER, PAPRIKA EXTRACTS, AND SESAME OIL).",28.0,28.0,g,,,,,,,,7.142857142857143,,,
1436634,"Chips, Pretzels & Snacks",Frito-Lay Company,United States,"THAI SWEET CHILI FLAVORED POTATO CHIPS, THAI SWEET CHILI","POTATOES, VEGETABLE OIL (SUNFLOWER, CORN, AND/OR CANOLA OIL), THAI SWEET CHILI SEASONING (SUGAR, NATURAL FLAVORS, DEXTROSE, SALT, SOUR CREAM [CULTURED CREAM, SKIM MILK], MALTODEXTRIN [MADE FROM CORN], SPICES, YEAST EXTRACT, GARLIC POWDER, WHEY, SUNFLOWER OIL, ONION POWDER, PAPRIKA EXTRACTS, AND SESAME OIL).",28.0,28.0,g,,,,,,,,7.142857142857143,,,
1436520,"Chips, Pretzels & Snacks",Frito-Lay Company,United States,"WHITE CHEDDAR FLAVORED 100% WHOLE GRAIN SNACKS, WHITE CHEDDAR","ORGANIC WHOLE YELLOW CORN, ORGANIC EXPELLER-PRESSED SUNFLOWER OIL, ORGANIC WHOLE WHEAT, ORGANIC BROWN RICE FLOUR, ORGANIC WHOLE OAT FLOUR, ORGANIC CANE SUGAR, ORGANIC CHEDDAR CHEESE (MILK, CHEESE CULTURES, SALT, ENZYMES), ORGANIC MALTODEXTRIN (MADE FROM ORGANIC CORN), SEA SALT, ORGANIC SWEET CREAM BUTTERMILK, ORGANIC TOMATO POWDER, NATURAL FLAVORS, ORGANIC ONION POWDER, ORGANIC ROMANO CHEESE (COW'S MILK, CHEESE CULTURES, SALT, ENZYMES), ORGANIC BUTTER (CREAM, SALT), ORGANIC SKIM MILK, ORGANIC SPICES, CITRIC ACID, ORGANIC GARLIC POWDER, ORGANIC CREAM, AND LACTIC ACID.",28.0,28.0,g,,,,,,,,7.142857142857143,,,
1458944,Snacks,Pepsico Inc.,United States,Ruffles Original Potato Chips 9 Ounce Plastic Bag,"Ingredients: Potatoes, Vegetable Oil (Sunflower, Corn, and/or Canola Oil), and Salt.",28.0,28.0,g,,,,,,,,7.142857142857143,,,
1166942,Snacks,Pepsico Inc.,United States,Ruffles Original Potato Chips 9 Ounce Plastic Bag,"Ingredients: Potatoes, Vegetable Oil (Sunflower, Corn, and/or Canola Oil), and Salt.",28.0,28.0,g,,,,,,,,7.142857142857143,,,
1434726,"Chips, Pretzels & Snacks",Frito-Lay Company,United States,"POTATO CHIPS, ORIGINAL","POTATOES, VEGETABLE OIL (SUNFLOWER, CORN, AND/OR CANOLA OIL), AND SALT.",28.0,28.0,g,,,,,,,,7.142857142857143,,,
1434472,"Chips, Pretzels & Snacks",Frito-Lay Company,United States,"POTATO CHIPS, ORIGINAL","POTATOES, VEGETABLE OIL (SUNFLOWER, CORN, AND/OR CANOLA OIL), AND SALT.",28.0,28.0,g,,,,,,,,7.142857142857143,,,
1434514,"Chips, Pretzels & Snacks",Frito-Lay Company,United States,"WAVY WEST COAST TRUFFLE FRIES FLAVORED POTATO CHIPS, WEST COAST TRUFFLE FRIES","POTATOES, VEGETABLE OIL (SUNFLOWER, CORN, AND/OR CANOLA OIL), WEST COAST TRUFFLE FRIES SEASONING (SALT, CHEDDAR CHEESE [MILK, CHEESE CULTURES, SALT, ENZYMES], MALTODEXTRIN [MADE FROM CORN], SPICES [INCLUDING PARSLEY], SUNFLOWER OIL, GARLIC POWDER, LACTOSE, WHEY PROTEIN CONCENTRATE, WHEY, NATURAL FLAVOR, CORN SYRUP SOLIDS, ROMANO CHEESE (COW'S MILK, CHEESE CULTURES, SALT, ENZYMES), BUTTER [CREAM, SALT], CARAMEL COLOR, YEAST EXTRACT, BUTTERMILK, SKIM MILK, DUCK FAT, CHICKEN FAT, SODIUM CASEINATE, SUGAR, BLACK TRUFFLE, LACTIC ACID, AND PARMESAN CHEESE [MILK, CHEESE CULTURES, SALT, ENZYMES]).",28.0,28.0,g,,,,,,,,7.142857142857143,,,
1434513,"Chips, Pretzels & Snacks",Frito-Lay Company,United States,"WAVY WEST COAST TRUFFLE FRIES FLAVORED POTATO CHIPS, WEST COAST TRUFFLE FRIES","POTATOES, VEGETABLE OIL (SUNFLOWER, CORN, AND/OR CANOLA OIL), WEST COAST TRUFFLE FRIES SEASONING (SALT, CHEDDAR CHEESE [MILK, CHEESE CULTURES, SALT, ENZYMES], MALTODEXTRIN [MADE FROM CORN], SPICES [INCLUDING PARSLEY], SUNFLOWER OIL, GARLIC POWDER, LACTOSE, WHEY PROTEIN CONCENTRATE, WHEY, NATURAL FLAVOR, CORN SYRUP SOLIDS, ROMANO CHEESE (COW'S MILK, CHEESE CULTURES, SALT, ENZYMES), BUTTER [CREAM, SALT], CARAMEL COLOR, YEAST EXTRACT, BUTTERMILK, SKIM MILK, DUCK FAT, CHICKEN FAT, SODIUM CASEINATE, SUGAR, BLACK TRUFFLE, LACTIC ACID, AND PARMESAN CHEESE [MILK, CHEESE CULTURES, SALT, ENZYMES]).",28.0,28.0,g,,,,,,,,7.142857142857143,,,
1435389,"Chips, Pretzels & Snacks",Frito-Lay Company,United States,"SEA SALT & PEPPER FLAVORED WAVY POTATO CHIPS, SEA SALT & PEPPER","POTATOES, VEGETABLE OIL (SUNFLOWER, CORN, AND/OR CANOLA OIL), SALT & PEPPER SEASONING (MALTODEXTRIN [MADE FROM CORN], SEA SALT, BLACK PEPPER, ONION POWDER, GARLIC POWDER, AND NATURAL FLAVORS).",28.0,28.0,g,,,,,,,,7.142857142857143,,,
1434997,"Chips, Pretzels & Snacks",Frito-Lay Company,United States,"ORIGINAL POTATO CHIPS, ORIGINAL","POTATOES, VEGETABLE OIL (SUNFLOWER, CORN, AND/OR CANOLA OIL), AND SALT.",28.0,28.0,g,,,,,,,,7.142857142857143,,,
1435831,"Chips, Pretzels & Snacks",Frito-Lay Company,United States,"SALT & PEPPER FLAVORED POTATO CHIPS, SALT & PEPPER","POTATOES, VEGETABLE OIL (SUNFLOWER, CORN, AND/OR CANOLA OIL), SALT & PEPPER SEASONING (MALTODEXTRIN [MADE FROM CORN], SEA SALT, BLACK PEPPER, ONION POWDER, GARLIC POWDER, AND NATURAL FLAVORS).",28.0,28.0,g,,,,,,,,7.142857142857143,,,
1435739,"Chips, Pretzels & Snacks",Frito-Lay Company,United States,"SALT & PEPPER FLAVORED POTATO CHIPS, SALT & PEPPER","POTATOES, VEGETABLE OIL (SUNFLOWER, CORN, AND/OR CANOLA OIL), SALT & PEPPER SEASONING (MALTODEXTRIN [MADE FROM CORN], SEA SALT, BLACK PEPPER, ONION POWDER, GARLIC POWDER, AND NATURAL FLAVORS).",28.0,28.0,g,,,,,,,,7.142857142857143,,,
1436413,"Chips, Pretzels & Snacks",Frito-Lay Company,United States,"BLT FLAVORED POTATO CHIPS, BLT","POTATOES, VEGETABLE OIL (SUNFLOWER, CORN, AND/OR CANOLA OIL), BLT SEASONING (MALTODEXTRIN [MADE FROM CORN], SALT, SOUR CREAM [CULTURED CREAM, SKIM MILK], SUGAR, TOMATO POWDER, NATURAL FLAVORS, SPICES, DEXTROSE, WHEY, MEDIUM CHAIN TRIGLYCERIDES, BROWN SUGAR, AND PAPRIKA EXTRACTS).",28.0,28.0,g,,,,,,,,7.142857142857143,,,
1625236,"Chips, Pretzels & Snacks",Frito-Lay Company,United States,"BARBECUE FLAVORED POTATO CHIPS, BARBECUE","POTATOES, VEGETABLE OIL (SUNFLOWER, CORN, AND/OR CANOLA OIL), BARBECUE SEASONING (SUGAR, DEXTROSE, SALT, MALTODEXTRIN [MADE FROM CORN], MOLASSES, TORULA YEAST, ONION POWDER, SPICES, TOMATO POWDER, PAPRIKA, NATURAL FLAVORS, CORN STARCH, CARAMEL COLOR, YEAST EXTRACT, PAPRIKA EXTRACT, GARLIC POWDER, AND MUSTARD SEED OIL).",28.0,28.0,g,,,,,,,,7.142857142857143,,,
1603795,"Chips, Pretzels & Snacks",Frito-Lay Company,United States,"BARBECUE FLAVORED POTATO CHIPS, BARBECUE","POTATOES, VEGETABLE OIL (SUNFLOWER, CORN, AND/OR CANOLA OIL), BARBECUE SEASONING (SUGAR, DEXTROSE, SALT, MALTODEXTRIN [MADE FROM CORN], MOLASSES, TORULA YEAST, ONION POWDER, SPICES, TOMATO POWDER, PAPRIKA, NATURAL FLAVORS, CORN STARCH, CARAMEL COLOR, YEAST EXTRACT, PAPRIKA EXTRACT, GARLIC POWDER, AND MUSTARD SEED OIL).",28.0,28.0,g,,,,,,,,7.142857142857143,,,
1434656,"Chips, Pretzels & Snacks",Frito-Lay Company,United States,"BARBECUE FLAVORED POTATO CHIPS, BARBECUE","POTATOES, VEGETABLE OIL (SUNFLOWER, CORN, AND/OR CANOLA OIL), BARBECUE SEASONING (SUGAR, DEXTROSE, SALT, MALTODEXTRIN [MADE FROM CORN], MOLASSES, TORULA YEAST, ONION POWDER, SPICES, TOMATO POWDER, PAPRIKA, NATURAL FLAVORS, CORN STARCH, CARAMEL COLOR, YEAST EXTRACT, PAPRIKA EXTRACT, GARLIC POWDER, AND MUSTARD SEED OIL).",28.0,28.0,g,,,,,,,,7.142857142857143,,,
1434721,"Chips, Pretzels & Snacks",Frito-Lay Company,United States,"POTATO CHIPS, BARBECUE","POTATOES, VEGETABLE OIL (SUNFLOWER, CORN, AND/OR CANOLA OIL), BARBECUE SEASONING (SUGAR, DEXTROSE, SALT, MALTODEXTRIN [MADE FROM CORN], MOLASSES, TORULA YEAST, ONION POWDER, SPICES, TOMATO POWDER, PAPRIKA, NATURAL FLAVORS, CORN STARCH, CARAMEL COLOR, YEAST EXTRACT, PAPRIKA EXTRACT, GARLIC POWDER, AND MUSTARD SEED OIL).",28.0,28.0,g,,,,,,,,7.142857142857143,,,
1435815,"Chips, Pretzels & Snacks",Frito-Lay Company,United States,"BARBECUE FLAVORED POTATO CHIPS, BARBECUE","POTATOES, VEGETABLE OIL (SUNFLOWER, CORN, AND/OR CANOLA OIL), BARBECUE SEASONING (SUGAR, DEXTROSE, SALT, MALTODEXTRIN [MADE FROM CORN], MOLASSES, TORULA YEAST, ONION POWDER, SPICES, TOMATO POWDER, PAPRIKA, NATURAL FLAVORS, CORN STARCH, CARAMEL COLOR, YEAST EXTRACT, PAPRIKA EXTRACT, GARLIC POWDER, AND MUSTARD SEED OIL).",28.0,28.0,g,,,,,,,,7.142857142857143,,,
1435551,"Chips, Pretzels & Snacks",Frito-Lay Company,United States,"BARBECUE FLAVORED POTATO CHIPS, BARBECUE","POTATOES, VEGETABLE OIL (SUNFLOWER, CORN, AND/OR CANOLA OIL), BARBECUE SEASONING (SUGAR, DEXTROSE, SALT, MALTODEXTRIN [MADE FROM CORN], MOLASSES, TORULA YEAST, ONION POWDER, SPICES, TOMATO POWDER, PAPRIKA, NATURAL FLAVORS, CORN STARCH, CARAMEL COLOR, YEAST EXTRACT, PAPRIKA EXTRACT, GARLIC POWDER, AND MUSTARD SEED OIL).",28.0,28.0,g,,,,,,,,7.142857142857143,,,
1435757,"Chips, Pretzels & Snacks",Frito-Lay Company,United States,"BARBECUE FLAVORED POTATO CHIPS, BARBECUE","POTATOES, VEGETABLE OIL (SUNFLOWER, CORN, AND/OR CANOLA OIL), BARBECUE SEASONING (SUGAR, DEXTROSE, SALT, MALTODEXTRIN [MADE FROM CORN], MOLASSES, TORULA YEAST, ONION POWDER, SPICES, TOMATO POWDER, PAPRIKA, NATURAL FLAVORS, CORN STARCH, CARAMEL COLOR, YEAST EXTRACT, PAPRIKA EXTRACT, GARLIC POWDER, AND MUSTARD SEED OIL).",28.0,28.0,g,,,,,,,,7.142857142857143,,,
1435786,"Chips, Pretzels & Snacks",Frito-Lay Company,United States,"BARBECUE FLAVORED POTATO CHIPS, BARBECUE","POTATOES, VEGETABLE OIL (SUNFLOWER, CORN, AND/OR CANOLA OIL), BARBECUE SEASONING (SUGAR, DEXTROSE, SALT, MALTODEXTRIN [MADE FROM CORN], MOLASSES, TORULA YEAST, ONION POWDER, SPICES, TOMATO POWDER, PAPRIKA, NATURAL FLAVORS, CORN STARCH, CARAMEL COLOR, YEAST EXTRACT, PAPRIKA EXTRACT, GARLIC POWDER, AND MUSTARD SEED OIL).",28.0,28.0,g,,,,,,,,7.142857142857143,,,
1434960,"Chips, Pretzels & Snacks",Frito-Lay Company,United States,"SEA SALTED THICK CUT POTATO CHIPS, SEA SALTED","POTATOES, EXPELLER-PRESSED SUNFLOWER OIL, AND SEA SALT.",28.0,28.0,g,,,,,,,,7.142857142857143,,,
1436585,"Chips, Pretzels & Snacks",Frito-Lay Company,United States,"ROSEMARY & OLIVE OIL FLAVORED CHICKPEA AND RICE CRISPS, ROSEMARY & OLIVE OIL","CHICKPEA FLOUR, RICE FLOUR, SUNFLOWER OIL, ORGANIC MALTODEXTRIN (MADE FROM CORN), SEA SALT, SPICES (INCLUDING OREGANO, ROSEMARY, AND THYME), SUGAR, NATURAL FLAVORS, ORGANIC BUTTER (CREAM, SALT), ORGANIC SKIM MILK, GARLIC POWDER, ONION POWDER, CITRIC ACID, SALT, ORGANIC MILK PROTEIN CONCENTRATE, ORGANIC CREAM, EXTRA VIRGIN OLIVE OIL, AND MIXED TOCOPHEROLS (ANTIOXIDANT).",28.0,28.0,g,,,,,,,,7.142857142857143,,,
